continent,country_name,dataset_id,date,latitude,layer_id,layer_name,licence,longitude,lower_depth,method_options,organic_surface,positional_uncertainty,profile_code,profile_id,region,upper_depth,value,value_avg
Asia,Indonesia,WD-ISIS,1992-??-??,-0.993333333333333,4604,Btoc,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",116.95666666666666,155,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,1 km - 10 km,ID048,1115955,South-Eastern Asia,105,{2.1},2.1
Asia,Indonesia,WD-ISIS,1980-9-1,3.766666666666667,2360,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",97.2,97,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID006,1115635,South-Eastern Asia,32,{1.5},1.5
Asia,Indonesia,WD-WISE,1987-11-1,-1.233333333333333,43245,C2,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",101.61666666666666,400,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0060,1124706,South-Eastern Asia,300,{1.5},1.5
Asia,Indonesia,WD-WISE,1987-6-1,-6.386111111111111,43911,2Bw,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",106.5375,85,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0059,1124814,South-Eastern Asia,66,{4.0},4.0
Asia,Indonesia,WD-WISE,1987-11-1,-0.4,43375,C,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",100.43333333333334,44,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0050,1124726,South-Eastern Asia,30,{6.7},6.7
Asia,Indonesia,WD-ISIS,1981-7-1,-6.833333333333333,3657,4Bwb,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",107.61666666666666,270,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID011,1115821,South-Eastern Asia,236,{18.0},18.0
Asia,Indonesia,WD-Mangroves,2009-??-??,-2.783493041992188,3175223,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",111.69800567626953,50,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 B3 Core 5,1117220,South-Eastern Asia,30,{105.0},105.0
Asia,Indonesia,AU-CSIRO,????-??-??,-10.067,1862447,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",124.006,60,"{""detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ] temperature = [ no external heat ] treatment = [ not applied ]""}",False,100 m - 1 km,397|APSOIL|754|1,731752,South-Eastern Asia,30,{3.0},3.0
Asia,Indonesia,WD-ISIS,1987-11-1,-1.633333333333333,2323,Ah,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",102.31666666666666,11,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID032,1115631,South-Eastern Asia,0,{26.7},26.7
Asia,Indonesia,WD-Mangroves,2009-??-??,-2.736947059631348,3175713,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",111.73794555664062,100,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 B1 Core 2,1117309,South-Eastern Asia,50,{72.7},72.7
Asia,Indonesia,WD-WISE,1988-??-??,-0.708333333333333,28886,Btg1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.70833333333333,56,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0077,1121948,South-Eastern Asia,31,{3.8},3.8
Asia,Indonesia,WD-Mangroves,2009-??-??,1.567394018173218,3175201,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",124.80482482910156,30,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 S4 Core 6,1117214,South-Eastern Asia,15,{106.5},106.5
Asia,Indonesia,WD-WISE,1987-11-1,-0.4,43377,2C,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",100.43333333333334,123,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0050,1124726,South-Eastern Asia,100,{3.9},3.9
Asia,Indonesia,US-NCSS,1985-9-1,-1.0638889,601128,Bo3,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,100.9875031,142,"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",False,1 km - 10 km,86P0127,1052210,South-Eastern Asia,106,{4.4},4.4
Asia,Indonesia,WD-WISE,1980-6-1,3.783333333333333,42455,Bw,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",97.61666666666666,70,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0002,1124571,South-Eastern Asia,30,{20.1},20.1
Asia,Indonesia,US-NCSS,1985-9-1,-1.0861111,601120,Bt2,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,101.0180588,86,"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",False,1 km - 10 km,86P0128,1052209,South-Eastern Asia,46,{5.9},5.9
Asia,Indonesia,WD-WISE,1980-6-1,3.783333333333333,42453,O,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",97.61666666666666,10,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0002,1124571,South-Eastern Asia,0,{430.0},430.0
Asia,Indonesia,US-NCSS,1985-9-3,-1.6069444,601132,Bo1,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,102.3041687,64,"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",False,1 km - 10 km,86P0130,1052211,South-Eastern Asia,32,{5.6},5.6
Asia,Indonesia,WD-WISE,1981-10-1,-7.983333333333333,36187,IVB1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.66666666666667,116,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0023,1123369,South-Eastern Asia,83,{14.7},14.7
Asia,Indonesia,WD-Mangroves,2010-??-??,1.623762965202332,3177225,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",124.76292419433594,117,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DM15 Bunaken,1117512,South-Eastern Asia,100,{157.2},157.2
Asia,Indonesia,WD-Mangroves,1997-??-??,-4.837333202362061,3177200,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",136.96566772460938,62,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,GJB04 5,1117510,South-Eastern Asia,58,{57.6},57.6
Asia,Indonesia,WD-Mangroves,1997-??-??,-4.857666492462158,3172888,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",136.9566650390625,46,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,GJB04 4,1116649,South-Eastern Asia,42,{51.6},51.6
Asia,Indonesia,WD-ISIS,1987-5-1,-7.85,3695,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.7,14,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID013,1115828,South-Eastern Asia,0,{16.9},16.9
Asia,Indonesia,US-NCSS,1994-6-29,-8.5696115,839864,2Cg,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,119.5001678,120,"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",False,Circa 100 m,94P0839,1084469,South-Eastern Asia,82,{23.3},23.3
Asia,Indonesia,WD-WISE,1988-12-1,-1.321388888888889,42713,A,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",101.1,15,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0096,1124613,South-Eastern Asia,8,{0.6},0.6
Asia,Indonesia,WD-ISIS,1987-6-1,-7.866666666666667,3510,3Ah2,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.48333333333333,138,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID024,1115804,South-Eastern Asia,107,{47.7},47.7
Asia,Indonesia,WD-ISIS,1987-11-1,-1.2305557,4656,,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",101.2249985,40,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,1 km - 10 km,ID035,1115963,South-Eastern Asia,21,{9.5},9.5
Asia,Indonesia,WD-WISE,1987-5-1,-7.85,43355,4Bw,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.7,105,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0068,1124722,South-Eastern Asia,101,{18.0},18.0
Asia,Indonesia,WD-ISIS,1982-12-1,-0.533333333333333,4997,2Bw5,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",112.6,160,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID015,1116011,South-Eastern Asia,138,{2.4},2.4
Asia,Indonesia,WD-WISE,1980-6-1,3.683333333333334,43421,,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",97.6,85,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0001,1124732,South-Eastern Asia,65,{4.0},4.0
Asia,Indonesia,WD-ISIS,1987-11-1,2.266666666666667,4897,Ah,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",98.66666666666667,20,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID027,1115996,South-Eastern Asia,8,{308.0},308.0
Asia,Indonesia,WD-Mangroves,2009-??-??,-2.848812103271484,3177657,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",111.73873901367188,30,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 B2 Core 1,1117582,South-Eastern Asia,15,{126.3},126.3
Asia,Indonesia,US-NCSS,1987-5-1,-6.4333334,602982,Bt31,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,107.4000015,127,"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",False,Over 10 km,87P0486,1052485,South-Eastern Asia,94,{4.2},4.2
Asia,Indonesia,WD-Mangroves,2010-??-??,-7.723610877990723,3177738,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",108.95805358886719,100,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DM15 Cilacap,1117595,South-Eastern Asia,50,{56.7},56.7
Asia,Indonesia,WD-ISIS,1983-2-1,-6.733333333333333,3283,Ah,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",105.31666666666666,7,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID017,1115769,South-Eastern Asia,3,{79.4},79.4
Asia,Indonesia,WD-WISE,1985-9-1,-6.522222,28814,Bo3,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",106.3527756,160,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,1 km - 10 km,ID0041,1121936,South-Eastern Asia,147,{4.0},4.0
Asia,Indonesia,US-NCSS,1985-9-3,-1.8444444,601112,Ap,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/,101.4777756,13,"{""sample pretreatment = [ sieved over 2 mm sieve ]""}",False,1 km - 10 km,86P0124,1052208,South-Eastern Asia,0,{29.8},29.8
Asia,Indonesia,WD-Mangroves,2009-??-??,-2.741280078887939,3172959,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",111.71382904052734,300,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 B5 Core 5,1116665,South-Eastern Asia,100,{70.3},70.3
Asia,Indonesia,WD-Mangroves,2009-??-??,-2.736947059631348,3175711,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",111.73794555664062,30,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DCD11 B1 Core 2,1117309,South-Eastern Asia,15,{63.9},63.9
Asia,Indonesia,WD-WISE,1987-6-1,-6.633333333333333,44480,Ah,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",106.81666666666666,5,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0056,1124910,South-Eastern Asia,0,{30.6},30.6
Asia,Indonesia,WD-WISE,1983-7-1,4.6,43057,Ah1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",96.78333333333333,30,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0033,1124677,South-Eastern Asia,0,{77.5},77.5
Asia,Indonesia,WD-ISIS,1981-7-1,-6.833333333333333,3649,B,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",107.61666666666666,40,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Over 10 km,ID011,1115821,South-Eastern Asia,26,{56.0},56.0
Asia,Indonesia,WD-ISIS,1992-??-??,-0.993333333333333,4342,Ah,"Attribution 4.0 International (CC BY 4.0), https://creativecommons.org/licenses/by/4.0/",116.95666666666666,3,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,1 km - 10 km,ID047,1115919,South-Eastern Asia,0,{24.1},24.1
Asia,Indonesia,WD-Mangroves,2012-??-??,-2.170000076293945,3172104,,"CC0 1.0 Universal (CC0 1.0) Public Domain Dedication, https://creativecommons.org/publicdomain/zero/1.0/deed.en",133.53582763671875,100,"{""sample pretreatment = [ sieved over 2 mm sieve ] spectral = [ false ]""}",False,Circa 100 m,DM15 Bintuni,1116471,South-Eastern Asia,50,{69.4},69.4
Asia,Indonesia,WD-WISE,1988-??-??,-1.016666666666667,36276,Bg,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",116.5625,52,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0095,1123386,South-Eastern Asia,2,{5.5},5.5
Asia,Indonesia,WD-WISE,1981-10-1,-7.983333333333333,36167,A1,"Attribution 3.0 International (CC BY 3.0), https://creativecommons.org/licenses/by/3.0/",112.66666666666667,20,"{""calculation = [ default correction factor for recovery of 1.3 - assumed ] detection = [ titrimetric ] reaction = [ wet oxidation with Sulphuric acid [H2SO4] - Potassiumbichromate [K2Cr2O7] (and Phosphoric acid [H3PO4]) mixture ] sample pretreatment = [ sieved over 2 mm sieve ] temperature = [ no external heat ]""}",False,Over 10 km,ID0020,1123366,South-Eastern Asia,0,{84.8},84.8
